7156	79,9219	79,4031	58,0971	58,8905	37,328	26,9196
7156,5	79,9219	79,4031	58,097	58,8961	37,3242	26,915
7157	79,9221	79,4044	58,097	58,8961	37,3242	26,915
7157,5	79,9221	79,4044	58,121	58,8993	37,322	26,915
7158	79,9221	79,4044	58,121	58,8993	37,322	26,9123
7158,5	79,8983	79,4052	58,111	58,8771	37,3207	26,9123
7159	79,8983	79,4052	58,111	58,8771	37,3207	26,9108
7159,5	79,9083	79,4056	58,0811	58,8642	37,3207	26,9108
7160	79,9083	79,4056	58,0811	58,8642	37,32	26,9099
7160,5	79,9621	79,4059	58,0877	58,8642	37,32	26,9099
7161	79,9621	79,4059	58,0877	58,8566	37,2952	26,9339
7161,5	79,9621	79,4059	58,0877	58,8566	37,2952	26,9339
7162	79,9387	79,3745	58,1141	58,8469	37,2952	26,9339
7162,5	79,9387	79,3745	58,1141	58,8469	37,3015	26,9172
7163	79,9037	79,3834	58,1026	58,8469	37,3015	26,9172
7163,5	79,9037	79,3834	58,1026	58,8663	37,3044	26,9092
7164	79,9311	79,3834	58,1026	58,8663	37,3044	26,9092
7164,5	79,9311	79,3647	58,0959	58,8536	37,3061	26,9092
7165	79,9311	79,3647	58,0959	58,8536	37,3061	26,9046
7165,5	79,9232	79,3539	58,092	58,8536	37,3061	26,9046
7166	79,9232	79,3539	58,092	58,8702	37,3071	26,9019
7166,5	79,9664	79,3475	58,092	58,8702	37,3071	26,9019
7167	79,9664	79,3475	58,0898	58,8559	37,3077	26,9019
7167,5	79,9664	79,3475	58,0898	58,8559	37,3077	26,9248
7168	79,9916	79,3677	58,0644	58,8475	37,3077	26,9248
7168,5	79,9916	79,3677	58,0644	58,8475	37,308	26,9137
7169	79,9824	79,3795	58,0644	58,8475	37,308	26,9137
7169,5	79,9824	79,3795	58,0737	58,8426	37,2838	26,9071
7170	79,9824	79,3795	58,0737	58,8426	37,2838	26,9071
7170,5	79,977	79,4105	58,0791	58,864	37,2941	26,9071
7171	79,977	79,4105	58,0791	58,864	37,2941	26,9279
7171,5	79,9738	79,4045	58,0822	58,864	37,2941	26,9279
7172	79,9738	79,4045	58,0822	58,8763	37,3001	26,8909
7172,5	79,9959	79,4009	58,0822	58,8763	37,3001	26,8909
7173	79,9959	79,4009	58,0843	58,8843	37,3001	26,8909
7173,5	79,9959	79,4009	58,0843	58,8843	37,3313	26,9217
7174	79,9836	79,4254	58,0852	58,8843	37,3313	26,9217
7174,5	79,9836	79,4254	58,0852	58,8641	37,2975	26,9119
7175	79,9836	79,4254	58,0852	58,8641	37,2975	26,9119
7175,5	79,9777	79,4371	58,0618	58,8523	37,3264	26,9119
7176	79,9777	79,4371	58,0618	58,8523	37,3264	26,9306
7176,5	79,9982	79,4439	58,0962	58,8523	37,3264	26,9306
7177	79,9982	79,4439	58,0962	58,8454	37,3189	26,9416
7177,5	80,0101	79,4478	58,0962	58,8454	37,3189	26,9416
7178	80,0101	79,4478	58,0922	58,8414	37,3146	26,9416
7178,5	80,0101	79,4478	58,0922	58,8414	37,3146	26,9234
7179	80,0171	79,4262	58,1139	58,8391	37,3146	26,9234
7179,5	80,0171	79,4262	58,1139	58,8391	37,3121	26,9129
7180	80,0212	79,4375	58,0785	58,8391	37,3121	26,9129
7180,5	80,0212	79,4375	58,0785	58,8377	37,3106	26,9312
7181	79,9996	79,4441	58,0785	58,8377	37,3106	26,9312
7181,5	79,9996	79,4441	58,0819	58,861	37,2854	26,9174
7182	80,011	79,4441	58,0819	58,861	37,2854	26,9174
7182,5	80,011	79,424	58,1079	58,8505	37,3194	26,9174
7183	80,011	79,424	58,1079	58,8505	37,3194	26,9339
7183,5	80,0176	79,4362	58,1231	58,8505	37,3194	26,9339
7184	80,0176	79,4362	58,1231	58,8444	37,3192	26,9339
7184,5	80,0176	79,4362	58,1231	58,8444	37,3192	26,922
7185	80,0267	79,4491	58,1108	58,8444	37,3192	26,922
7185,5	80,0267	79,4491	58,1108	58,8723	37,3191	26,9409
7186	80,055	79,4491	58,1108	58,8723	37,3191	26,9409
7186,5	80,055	79,4312	58,105	58,8854	37,2947	26,9409
7187	80,055	79,4312	58,105	58,8854	37,2947	26,9274
7187,5	80,0475	79,4687	58,1257	58,8854	37,2947	26,9274
7188	80,0475	79,4687	58,1257	58,869	37,3048	26,8951
7188,5	80,0671	79,4426	58,1257	58,869	37,3048	26,8951
7189	80,0671	79,4426	58,1377	58,8835	37,3107	26,9007
7189,5	80,0546	79,4753	58,1377	58,8835	37,3107	26,9007
7190	80,0546	79,4753	58,0966	58,8679	37,3142	26,9007
7190,5	80,0546	79,4753	58,0966	58,8679	37,3142	26,9285
7191	80,0712	79,4943	58,0968	58,8829	37,3142	26,9285
7191,5	80,0712	79,4943	58,0968	58,8829	37,3162	26,9447
7192	80,057	79,5054	58,0968	58,8829	37,3162	26,9447
7192,5	80,057	79,5054	58,0968	58,8675	37,293	26,9052
7193	80,0726	79,5054	58,0968	58,8675	37,293	26,9052
7193,5	80,0726	79,5119	58,0728	58,8586	37,3038	26,9052
7194	80,0726	79,5119	58,0728	58,8586	37,3038	26,9066
7194,5	80,0817	79,5157	58,1069	58,8586	37,3038	26,9066
7195	80,0817	79,5157	58,1069	58,8774	37,2858	26,9075
7195,5	80,0817	79,5157	58,1069	58,8774	37,2858	26,9075
7196	80,0877	79,4913	58,1022	58,8774	37,2858	26,9075
7196,5	80,0877	79,4913	58,1022	58,8897	37,2741	26,908
7197	80,0905	79,5037	58,1022	58,8897	37,2741	26,908
7197,5	80,0905	79,5037	58,1	58,8715	37,2928	26,9083
7198	80,0905	79,5037	58,1	58,8715	37,2928	26,9083
7198,5	80,0921	79,5109	58,1229	58,8851	37,2793	26,9083
7199	80,0921	79,5109	58,1229	58,8851	37,2793	26,9084
7199,5	80,0931	79,491	58,1121	58,8929	37,2793	26,9084
7200	80,0931	79,491	58,1121	58,8929	37,2958	26,9085
7200,5	80,0937	79,5035	58,1058	58,8929	37,2958	26,9085
7201	80,0937	79,5035	58,1058	58,8974	37,3298	26,9331
7201,5	80,0701	79,5347	58,1058	58,8974	37,3298	26,9331
7202	80,0701	79,5347	58,1261	58,9001	37,3253	26,9331
7202,5	80,0701	79,5347	58,1261	58,9001	37,3253	26,9474
7203	80,0802	79,529	58,1139	58,9016	37,3226	26,9474
7203,5	80,0802	79,529	58,1139	58,9016	37,3226	26,9312
7204	80,0862	79,5495	58,1068	58,9025	37,3226	26,9312
7204,5	80,0862	79,5495	58,1068	58,9025	37,3211	26,9218
